id,product_name,region,sales_amount,date,quantity,category,profit,customer_name,city,sub_category,discount,user_id
331,Camera,West,-1425.97998046875,2024-09-20,4,Office Supplies,-441.390014648438,Priya Singh,Mumbai,Imaging,16,32
332,Mobile,West,1991.76000976563,2025-06-24,2,Office Supplies,502.459991455078,Amit Verma,Pune,Gadgets,17,33
333,Camera,Central,3669.07006835938,2025-09-02,4,Office Supplies,1017.10998535156,Sneha Kapoor,Bangalore,Imaging,18,34
335,Smartwatch,West,736.830017089844,2024-04-16,5,Office Supplies,226.240005493164,Neha Arora,Delhi,Gadgets,20,36
336,Monitor,East,-3796.94995117188,2026-10-01,4,Office Supplies,-938.570007324219,Rahul Sharma,Mumbai,Computing,21,37
337,Keyboard,South,1353.80004882813,2024-07-02,5,Electronics,350.089996337891,Priya Singh,Pune,Peripherals,22,38
338,Monitor,Central,3600.01000976563,2025-02-08,4,Office Supplies,1162.07995605469,Amit Verma,Bangalore,Computing,23,39
339,Headphones,East,2845.77001953125,2025-12-10,4,Electronics,785.890014648438,Sneha Kapoor,Hyderabad,Accessories,24,40
340,Mobile,West,1441.46997070313,2025-07-07,5,Office Supplies,496.929992675781,Rohit Mehta,Delhi,Gadgets,5,41
341,Printer,North,-3284.080078125,2025-06-06,2,Office Supplies,-851.5,Neha Arora,Mumbai,Office Devices,6,42
342,Keyboard,West,2077.93994140625,2025-06-09,2,Electronics,526.030029296875,Rahul Sharma,Pune,Peripherals,7,43
345,Printer,West,-283.380004882813,2024-10-12,4,Office Supplies,-95.6900024414063,Sneha Kapoor,Delhi,Office Devices,10,46
346,Printer,Central,2564.31005859375,2025-03-27,4,Office Supplies,707.210021972656,Rohit Mehta,Mumbai,Office Devices,11,47
347,Headphones,East,341.130004882813,2025-04-28,5,Electronics,102.080001831055,Neha Arora,Pune,Accessories,12,48
348,Mouse,South,1725.23999023438,2024-11-03,1,Electronics,570.22998046875,Rahul Sharma,Bangalore,Peripherals,13,49
349,Mobile,East,1656.33996582031,2024-11-23,5,Office Supplies,223.860000610352,Priya Singh,Hyderabad,Gadgets,14,50
350,Headphones,North,4542.52001953125,2024-06-07,5,Electronics,1177.31994628906,Amit Verma,Delhi,Accessories,15,51
351,Tablet,South,3709.76000976563,2024-08-08,1,Electronics,896.489990234375,Sneha Kapoor,Mumbai,Gadgets,16,52
354,Printer,South,529.530029296875,2025-06-26,2,Office Supplies,101.949996948242,Rahul Sharma,Hyderabad,Office Devices,19,55
355,Printer,East,4315.60986328125,2026-01-15,1,Office Supplies,1449.30004882813,Priya Singh,Delhi,Office Devices,20,56
356,Camera,West,3549.2900390625,2026-02-19,5,Office Supplies,1111.68994140625,Amit Verma,Mumbai,Imaging,21,57
357,Tablet,East,2699.26000976563,2025-01-30,5,Electronics,429.200012207031,Sneha Kapoor,Pune,Gadgets,22,58
361,Monitor,West,1902.43994140625,2024-12-18,3,Office Supplies,328.029998779297,Priya Singh,Mumbai,Computing,6,62
362,Laptop,North,2058.59008789063,2025-10-14,1,Electronics,238.809997558594,Amit Verma,Pune,Computing,7,63
363,Tablet,West,859.72998046875,2025-07-13,4,Electronics,159.720001220703,Sneha Kapoor,Bangalore,Gadgets,8,64
364,Mouse,North,4817.1201171875,2024-12-09,3,Electronics,588.469970703125,Rohit Mehta,Hyderabad,Peripherals,9,65
365,Printer,West,4653.4599609375,2024-04-01,2,Office Supplies,953.700012207031,Neha Arora,Delhi,Office Devices,10,66
366,Smartwatch,North,1680.43994140625,2025-01-19,2,Office Supplies,476.640014648438,Rahul Sharma,Mumbai,Gadgets,11,67
369,Smartwatch,North,3938.55004882813,2025-01-24,3,Office Supplies,547.890014648438,Sneha Kapoor,Hyderabad,Gadgets,14,70
372,Tablet,East,3611.51000976563,2025-12-14,1,Electronics,515.169982910156,Rahul Sharma,Pune,Gadgets,17,73
373,Printer,South,2409.78002929688,2025-12-03,1,Office Supplies,342.929992675781,Priya Singh,Bangalore,Office Devices,18,74
374,Printer,South,1803.61999511719,2025-08-29,2,Office Supplies,217.199996948242,Amit Verma,Hyderabad,Office Devices,19,75
375,Smartwatch,South,-1892.5,2025-12-05,3,Office Supplies,-316.989990234375,Sneha Kapoor,Delhi,Gadgets,20,76
378,Camera,West,567.469970703125,2026-03-05,2,Office Supplies,152.820007324219,Rahul Sharma,Bangalore,Imaging,23,79
379,Mouse,North,4942.66015625,2024-08-21,3,Electronics,1681.61999511719,Priya Singh,Hyderabad,Peripherals,24,80
380,Mouse,East,4946.2998046875,2024-08-02,4,Electronics,1254.41003417969,Amit Verma,Delhi,Peripherals,5,81
381,Printer,East,1488.32995605469,2025-08-30,4,Office Supplies,403.320007324219,Sneha Kapoor,Mumbai,Office Devices,6,82
382,Headphones,Central,207.199996948242,2025-04-04,1,Electronics,43.810001373291,Rohit Mehta,Pune,Accessories,7,83
383,Mobile,South,1601.68005371094,2024-06-01,2,Office Supplies,245.369995117188,Neha Arora,Bangalore,Gadgets,8,84
384,Laptop,West,1331.32995605469,2024-09-04,4,Electronics,143.779998779297,Rahul Sharma,Hyderabad,Computing,9,85
386,Camera,South,345.790008544922,2026-02-25,2,Office Supplies,109.839996337891,Amit Verma,Mumbai,Imaging,11,87
387,Mouse,West,255.169998168945,2024-04-25,5,Electronics,60.7400016784668,Sneha Kapoor,Pune,Peripherals,12,88
389,Headphones,North,3818.56005859375,2024-04-21,5,Electronics,780.090026855469,Neha Arora,Hyderabad,Accessories,14,90
390,Smartwatch,West,2888.02001953125,2025-08-24,3,Office Supplies,968.52001953125,Rahul Sharma,Delhi,Gadgets,15,91
392,Laptop,North,4187.3798828125,2025-05-18,4,Electronics,549.640014648438,Amit Verma,Pune,Computing,17,93
396,Camera,South,3071.34008789063,2024-06-07,1,Office Supplies,545.530029296875,Rahul Sharma,Mumbai,Imaging,21,97
397,Monitor,North,3558.10009765625,2024-10-12,2,Office Supplies,857.27001953125,Priya Singh,Pune,Computing,22,98
398,Laptop,East,1963.86999511719,2025-02-06,5,Electronics,487.779998779297,Amit Verma,Bangalore,Computing,23,99
399,Mobile,North,2106.71997070313,2025-10-22,2,Office Supplies,714.280029296875,Sneha Kapoor,Hyderabad,Gadgets,24,100
401,Mouse,Central,3619.84008789063,2025-02-24,4,Electronics,471.600006103516,Neha Arora,Mumbai,Peripherals,6,2
402,Laptop,East,3357.43994140625,2024-11-20,4,Electronics,497.019989013672,Rahul Sharma,Pune,Computing,7,3
403,Mouse,Central,4286.39013671875,2025-09-27,5,Electronics,694.789978027344,Priya Singh,Bangalore,Peripherals,8,4
404,Mobile,West,4967.2099609375,2025-06-23,4,Office Supplies,1469.01000976563,Amit Verma,Hyderabad,Gadgets,9,5
405,Mobile,West,4079.85009765625,2024-05-06,1,Office Supplies,1060.2900390625,Sneha Kapoor,Delhi,Gadgets,10,6
406,Monitor,West,2022.32995605469,2025-06-07,5,Office Supplies,547.559997558594,Rohit Mehta,Mumbai,Computing,11,7
407,Camera,South,4340.68017578125,2024-09-04,1,Office Supplies,657.72998046875,Neha Arora,Pune,Imaging,12,8
411,Keyboard,West,3393.0400390625,2024-12-05,3,Electronics,1017.38000488281,Sneha Kapoor,Mumbai,Peripherals,16,12
414,Monitor,East,4931.06005859375,2025-11-28,4,Office Supplies,1674.02001953125,Rahul Sharma,Hyderabad,Computing,19,15
415,Mouse,West,3237.28002929688,2024-08-28,1,Electronics,511.730010986328,Priya Singh,Delhi,Peripherals,20,16
416,Mobile,South,2119.56005859375,2025-07-24,3,Office Supplies,652.409973144531,Amit Verma,Mumbai,Gadgets,21,17
418,Camera,North,1326.72998046875,2024-04-24,1,Office Supplies,435.209991455078,Rohit Mehta,Bangalore,Imaging,23,19
422,Mobile,North,1529.66003417969,2025-08-08,4,Office Supplies,343.070007324219,Amit Verma,Pune,Gadgets,7,23
423,Monitor,Central,3108.14990234375,2025-09-29,2,Office Supplies,630.119995117188,Sneha Kapoor,Bangalore,Computing,8,24
426,Headphones,South,4527.91015625,2025-08-25,1,Electronics,1197.65002441406,Rahul Sharma,Mumbai,Accessories,11,27
427,Laptop,North,1338.97998046875,2025-11-26,5,Electronics,293.989990234375,Priya Singh,Pune,Computing,12,28
430,Keyboard,South,1399.36999511719,2025-08-21,4,Electronics,360.200012207031,Rohit Mehta,Delhi,Peripherals,15,31
431,Tablet,East,2547.69995117188,2025-12-09,3,Electronics,446.279998779297,Neha Arora,Mumbai,Gadgets,16,32
432,Camera,East,4526.759765625,2025-11-11,2,Office Supplies,1056.83996582031,Rahul Sharma,Pune,Imaging,17,33
433,Headphones,North,762.940002441406,2024-05-14,1,Electronics,227.979995727539,Priya Singh,Bangalore,Accessories,18,34
434,Monitor,East,1274.88000488281,2025-05-28,1,Office Supplies,291.970001220703,Amit Verma,Hyderabad,Computing,19,35
435,Tablet,East,2010.64001464844,2025-05-19,2,Electronics,599.940002441406,Sneha Kapoor,Delhi,Gadgets,20,36
436,Monitor,West,4215.60009765625,2024-09-23,5,Office Supplies,798.590026855469,Rohit Mehta,Mumbai,Computing,21,37
437,Keyboard,Central,-3277.01000976563,2025-07-29,1,Electronics,-780.239990234375,Neha Arora,Pune,Peripherals,22,38
438,Keyboard,South,493.989990234375,2026-02-20,5,Electronics,112.25,Rahul Sharma,Bangalore,Peripherals,23,39
439,Tablet,North,2657.55004882813,2024-08-12,4,Electronics,744.789978027344,Priya Singh,Hyderabad,Gadgets,24,40
442,Keyboard,South,1537.7099609375,2025-09-13,4,Electronics,346.630004882813,Rohit Mehta,Pune,Peripherals,7,43
444,Laptop,South,4172.64990234375,2024-07-28,1,Electronics,1097.94995117188,Rahul Sharma,Hyderabad,Computing,9,45
445,Camera,East,604.440002441406,2025-02-28,3,Office Supplies,72.0299987792969,Priya Singh,Delhi,Imaging,10,46
446,Keyboard,Central,1628.9599609375,2025-01-21,5,Electronics,284.709991455078,Amit Verma,Mumbai,Peripherals,11,47
447,Mouse,East,4227.419921875,2024-07-11,4,Electronics,537.799987792969,Sneha Kapoor,Pune,Peripherals,12,48
448,Smartwatch,East,421.75,2024-09-07,2,Office Supplies,53.3600006103516,Rohit Mehta,Bangalore,Gadgets,13,49
449,Camera,North,1103.68005371094,2024-04-22,1,Office Supplies,251.619995117188,Neha Arora,Hyderabad,Imaging,14,50
451,Printer,East,615.900024414063,2025-04-16,2,Office Supplies,88.9499969482422,Priya Singh,Mumbai,Office Devices,16,52
452,Keyboard,North,4070.53002929688,2024-05-09,2,Electronics,822.789978027344,Amit Verma,Pune,Peripherals,17,53
453,Smartwatch,Central,1499.84997558594,2025-08-01,3,Office Supplies,324.040008544922,Sneha Kapoor,Bangalore,Gadgets,18,54
454,Headphones,East,516.030029296875,2026-02-03,2,Electronics,117.419998168945,Rohit Mehta,Hyderabad,Accessories,19,55
455,Monitor,South,4801.60986328125,2024-10-07,2,Office Supplies,1096.66003417969,Neha Arora,Delhi,Computing,20,56
456,Mobile,South,1518.15002441406,2025-08-16,1,Office Supplies,264.959991455078,Rahul Sharma,Mumbai,Gadgets,21,57
457,Tablet,South,2675.5,2025-12-27,3,Electronics,860.039978027344,Priya Singh,Pune,Gadgets,22,58
458,Printer,East,2558.3798828125,2025-12-14,3,Office Supplies,260.760009765625,Amit Verma,Bangalore,Office Devices,23,59
459,Printer,South,2250.76000976563,2025-12-28,2,Office Supplies,686.150024414063,Sneha Kapoor,Hyderabad,Office Devices,24,60
461,Headphones,East,3457.330078125,2025-11-22,2,Electronics,1122.26000976563,Neha Arora,Mumbai,Accessories,6,62
462,Printer,South,474.079986572266,2025-05-05,4,Office Supplies,110.419998168945,Rahul Sharma,Pune,Office Devices,7,63
463,Mouse,East,3756.07006835938,2026-02-05,5,Electronics,978.510009765625,Priya Singh,Bangalore,Peripherals,8,64
464,Printer,West,3980.31005859375,2025-02-06,4,Office Supplies,832.0,Amit Verma,Hyderabad,Office Devices,9,65
465,Mobile,West,-3607.15991210938,2025-06-09,4,Office Supplies,-493.329986572266,Sneha Kapoor,Delhi,Gadgets,10,66
467,Smartwatch,West,2873.39990234375,2026-01-05,3,Office Supplies,326.459991455078,Neha Arora,Pune,Gadgets,12,68
468,Keyboard,Central,3332.73999023438,2024-09-20,2,Electronics,691.47998046875,Rahul Sharma,Bangalore,Peripherals,13,69
470,Camera,North,1821.48999023438,2025-02-14,2,Office Supplies,301.149993896484,Amit Verma,Delhi,Imaging,15,71
471,Mobile,South,2199.0,2024-03-19,5,Office Supplies,444.309997558594,Sneha Kapoor,Mumbai,Gadgets,16,72
473,Camera,South,2467.85009765625,2025-08-24,5,Office Supplies,586.359985351563,Neha Arora,Bangalore,Imaging,18,74
474,Laptop,Central,710.109985351563,2025-06-18,4,Electronics,194.330001831055,Rahul Sharma,Hyderabad,Computing,19,75
477,Camera,South,598.239990234375,2025-07-15,5,Office Supplies,180.759994506836,Sneha Kapoor,Pune,Imaging,22,78
478,Smartwatch,South,2795.40991210938,2025-12-23,2,Office Supplies,671.650024414063,Rohit Mehta,Bangalore,Gadgets,23,79
480,Tablet,South,1698.9599609375,2024-07-01,1,Electronics,526.77001953125,Rahul Sharma,Delhi,Gadgets,5,81
481,Headphones,North,4719.52001953125,2024-06-17,5,Electronics,607.700012207031,Priya Singh,Mumbai,Accessories,6,82
482,Laptop,Central,2061.1201171875,2025-05-06,4,Electronics,707.919982910156,Amit Verma,Pune,Computing,7,83
483,Smartwatch,South,3494.39990234375,2024-08-14,1,Office Supplies,963.960021972656,Sneha Kapoor,Bangalore,Gadgets,8,84
484,Keyboard,South,3593.42993164063,2025-10-11,4,Electronics,551.669982910156,Rohit Mehta,Hyderabad,Peripherals,9,85
485,Laptop,North,3247.94995117188,2025-03-11,4,Electronics,876.969970703125,Neha Arora,Delhi,Computing,10,86
487,Laptop,West,2052.17993164063,2025-07-07,5,Electronics,220.809997558594,Priya Singh,Pune,Computing,12,88
488,Camera,West,3952.64990234375,2025-12-28,4,Office Supplies,744.700012207031,Amit Verma,Bangalore,Imaging,13,89
491,Keyboard,East,1963.93994140625,2024-09-18,2,Electronics,363.75,Neha Arora,Mumbai,Peripherals,16,92
492,Mobile,Central,4931.97998046875,2025-10-09,4,Office Supplies,1462.58996582031,Rahul Sharma,Pune,Gadgets,17,93
493,Tablet,West,349.799987792969,2025-11-30,1,Electronics,102.309997558594,Priya Singh,Bangalore,Gadgets,18,94
494,Smartwatch,East,1886.25,2024-04-20,4,Office Supplies,220.550003051758,Amit Verma,Hyderabad,Gadgets,19,95
499,Mouse,East,3586.17993164063,2024-10-14,3,Electronics,632.200012207031,Priya Singh,Hyderabad,Peripherals,24,100
501,Mouse,West,4528.5400390625,2024-05-01,4,Electronics,537.900024414063,Sneha Kapoor,Mumbai,Peripherals,6,2
503,Mouse,Central,3209.3701171875,2025-03-03,1,Electronics,357.149993896484,Neha Arora,Bangalore,Peripherals,8,4
507,Mobile,North,957.570007324219,2024-06-09,3,Office Supplies,205.839996337891,Sneha Kapoor,Pune,Gadgets,12,8
508,Mouse,North,2087.169921875,2024-08-09,5,Electronics,575.190002441406,Rohit Mehta,Bangalore,Peripherals,13,9
509,Tablet,West,4801.25,2024-05-26,3,Electronics,723.719970703125,Neha Arora,Hyderabad,Gadgets,14,10
513,Camera,West,939.469970703125,2025-07-31,1,Office Supplies,303.140014648438,Sneha Kapoor,Bangalore,Imaging,18,14
514,Headphones,South,293.540008544922,2025-02-23,5,Electronics,36.439998626709,Rohit Mehta,Hyderabad,Accessories,19,15
515,Printer,East,3900.7099609375,2024-10-24,1,Office Supplies,420.929992675781,Neha Arora,Delhi,Office Devices,20,16
516,Printer,North,4473.52978515625,2024-09-02,1,Office Supplies,1310.11999511719,Rahul Sharma,Mumbai,Office Devices,21,17
518,Mouse,West,3043.21997070313,2024-10-04,5,Electronics,344.690002441406,Amit Verma,Bangalore,Peripherals,23,19
519,Keyboard,North,2901.85009765625,2025-10-05,4,Electronics,450.040008544922,Sneha Kapoor,Hyderabad,Peripherals,24,20
520,Mobile,Central,674.47998046875,2025-01-06,1,Office Supplies,144.190002441406,Rohit Mehta,Delhi,Gadgets,5,21
522,Smartwatch,West,1572.53002929688,2025-07-18,4,Office Supplies,295.040008544922,Rahul Sharma,Pune,Gadgets,7,23
523,Monitor,South,778.710021972656,2025-09-06,3,Office Supplies,195.669998168945,Priya Singh,Bangalore,Computing,8,24
527,Printer,South,1104.7099609375,2025-04-22,4,Office Supplies,286.899993896484,Neha Arora,Pune,Office Devices,12,28
528,Smartwatch,Central,4208.66015625,2024-05-05,5,Office Supplies,521.150024414063,Rahul Sharma,Bangalore,Gadgets,13,29
529,Mobile,East,846.210021972656,2025-09-11,3,Office Supplies,138.929992675781,Priya Singh,Hyderabad,Gadgets,14,30
530,Keyboard,North,2890.3701171875,2025-11-09,1,Electronics,375.459991455078,Amit Verma,Delhi,Peripherals,15,31
531,Smartwatch,West,1016.80999755859,2025-03-30,3,Office Supplies,187.970001220703,Sneha Kapoor,Mumbai,Gadgets,16,32
532,Tablet,South,-771.219970703125,2025-05-21,4,Electronics,-125.180000305176,Rohit Mehta,Pune,Gadgets,17,33
533,Smartwatch,Central,715.190002441406,2024-07-04,3,Office Supplies,134.330001831055,Neha Arora,Bangalore,Gadgets,18,34
534,Headphones,East,3323.34008789063,2024-10-12,2,Electronics,955.090026855469,Rahul Sharma,Hyderabad,Accessories,19,35
535,Keyboard,South,4972.47021484375,2025-03-20,1,Electronics,645.619995117188,Priya Singh,Delhi,Peripherals,20,36
536,Tablet,East,485.700012207031,2025-04-28,2,Electronics,131.910003662109,Amit Verma,Mumbai,Gadgets,21,37
537,Mouse,North,4521.490234375,2025-01-22,4,Electronics,748.5,Sneha Kapoor,Pune,Peripherals,22,38
538,Keyboard,North,1215.65002441406,2024-07-19,2,Electronics,291.779998779297,Rohit Mehta,Bangalore,Peripherals,23,39
543,Keyboard,South,3985.03002929688,2025-08-12,1,Electronics,1013.54998779297,Sneha Kapoor,Bangalore,Peripherals,8,44
544,Camera,East,2779.8798828125,2024-10-18,1,Office Supplies,351.709991455078,Rohit Mehta,Hyderabad,Imaging,9,45
546,Mouse,West,2294.1201171875,2024-03-12,2,Electronics,560.5,Rahul Sharma,Mumbai,Peripherals,11,47
548,Mobile,East,122.0,2026-01-05,1,Office Supplies,19.4200000762939,Amit Verma,Bangalore,Gadgets,13,49
549,Printer,South,1109.93994140625,2025-06-02,2,Office Supplies,379.649993896484,Sneha Kapoor,Hyderabad,Office Devices,14,50
551,Camera,North,4938.759765625,2024-06-08,4,Office Supplies,1537.25,Neha Arora,Mumbai,Imaging,16,52
552,Laptop,East,3758.330078125,2025-08-08,2,Electronics,873.719970703125,Rahul Sharma,Pune,Computing,17,53
553,Tablet,Central,2727.76000976563,2025-04-11,3,Electronics,587.570007324219,Priya Singh,Bangalore,Gadgets,18,54
554,Headphones,Central,1239.52001953125,2024-04-25,2,Electronics,262.540008544922,Amit Verma,Hyderabad,Accessories,19,55
555,Printer,North,3815.5,2024-06-10,1,Office Supplies,1045.93005371094,Sneha Kapoor,Delhi,Office Devices,20,56
556,Keyboard,West,209.759994506836,2025-06-02,5,Electronics,59.0999984741211,Rohit Mehta,Mumbai,Peripherals,21,57
558,Laptop,Central,347.980010986328,2025-12-03,1,Electronics,57.7799987792969,Rahul Sharma,Bangalore,Computing,23,59
559,Camera,East,4064.23999023438,2025-06-29,5,Office Supplies,429.630004882813,Priya Singh,Hyderabad,Imaging,24,60
560,Mouse,South,2252.17993164063,2024-10-06,3,Electronics,532.429992675781,Amit Verma,Delhi,Peripherals,5,61
561,Camera,East,2035.9599609375,2025-11-02,2,Office Supplies,340.25,Sneha Kapoor,Mumbai,Imaging,6,62
562,Smartwatch,West,2277.96997070313,2025-07-22,1,Office Supplies,776.200012207031,Rohit Mehta,Pune,Gadgets,7,63
563,Laptop,South,682.179992675781,2024-06-14,1,Electronics,176.940002441406,Neha Arora,Bangalore,Computing,8,64
565,Smartwatch,West,235.360000610352,2026-02-11,3,Office Supplies,39.4300003051758,Priya Singh,Delhi,Gadgets,10,66
566,Keyboard,Central,1982.75,2024-04-18,1,Electronics,470.950012207031,Amit Verma,Mumbai,Peripherals,11,67
567,Camera,North,3792.82006835938,2025-12-02,5,Office Supplies,1273.83996582031,Sneha Kapoor,Pune,Imaging,12,68
568,Headphones,East,3639.25,2024-04-24,2,Electronics,665.989990234375,Rohit Mehta,Bangalore,Accessories,13,69
569,Keyboard,West,3871.13989257813,2025-12-26,3,Electronics,498.5,Neha Arora,Hyderabad,Peripherals,14,70
571,Camera,North,2804.06005859375,2025-12-14,3,Office Supplies,342.470001220703,Priya Singh,Mumbai,Imaging,16,72
572,Tablet,Central,1051.01000976563,2025-09-13,5,Electronics,128.550003051758,Amit Verma,Pune,Gadgets,17,73
574,Laptop,East,1145.06005859375,2024-07-23,1,Electronics,343.369995117188,Rohit Mehta,Hyderabad,Computing,19,75
575,Laptop,Central,4789.16015625,2024-03-12,2,Electronics,611.130004882813,Neha Arora,Delhi,Computing,20,76
576,Camera,West,4164.2001953125,2025-12-03,1,Office Supplies,1018.15002441406,Rahul Sharma,Mumbai,Imaging,21,77
577,Keyboard,South,2435.40991210938,2026-02-24,5,Electronics,630.320007324219,Priya Singh,Pune,Peripherals,22,78
579,Printer,Central,447.579986572266,2024-03-26,5,Office Supplies,52.9799995422363,Sneha Kapoor,Hyderabad,Office Devices,24,80
580,Headphones,East,608.900024414063,2024-12-06,5,Electronics,95.0899963378906,Rohit Mehta,Delhi,Accessories,5,81
581,Camera,South,2796.23999023438,2025-08-06,3,Office Supplies,626.719970703125,Neha Arora,Mumbai,Imaging,6,82
